time_ms,roll_deg,pitch_deg,yaw_deg,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g
6342,11.98,30.03,21.47,1.135,0.000,-0.203,-0.5177,0.1875,0.8560
6362,12.00,30.05,21.47,0.000,-0.201,0.000,-0.5179,0.1892,0.8563
6382,12.00,30.07,21.46,-1.102,0.000,-0.272,-0.5183,0.1908,0.8565
6402,12.00,30.09,21.45,-1.217,0.000,-0.287,-0.5178,0.1911,0.8563
6422,12.00,30.11,21.45,-1.217,0.000,0.000,-0.5178,0.1902,0.8561
6442,12.01,30.12,21.45,-0.636,-0.293,0.000,-0.5172,0.1891,0.8558
6462,12.04,30.14,21.45,0.730,0.000,0.000,-0.5168,0.1877,0.8554
6482,12.07,30.16,21.45,1.119,0.364,0.000,-0.5166,0.1874,0.8557
6502,12.11,30.17,21.45,1.364,0.000,0.000,-0.5168,0.1872,0.8563
6522,12.13,30.19,21.45,0.738,0.000,-0.256,-0.5172,0.1886,0.8563
6542,12.15,30.20,21.45,0.000,0.000,0.000,-0.5172,0.1893,0.8565
6562,12.15,30.21,21.45,-0.743,-0.209,0.000,-0.5173,0.1912,0.8566
6582,12.14,30.22,21.45,-1.285,0.000,0.000,-0.5171,0.1910,0.8564
6602,12.14,30.22,21.45,-0.858,-0.361,0.000,-0.5166,0.1899,0.8571
6622,12.15,30.24,21.45,0.000,0.000,0.000,-0.5165,0.1886,0.8568
6642,12.17,30.25,21.45,0.516,0.000,0.000,-0.5162,0.1876,0.8565
6662,12.19,30.25,21.45,0.959,0.000,0.209,-0.5165,0.1872,0.8569
6682,12.22,30.26,21.45,0.928,0.000,0.000,-0.5166,0.1880,0.8569
6702,12.24,30.28,21.45,0.722,0.226,0.000,-0.5169,0.1890,0.8576
6722,12.24,30.29,21.45,-0.255,0.242,0.000,-0.5172,0.1896,0.8580
6742,12.24,30.30,21.45,-0.865,0.000,0.000,-0.5177,0.1899,0.8583
6762,12.23,30.30,21.45,-0.804,-0.316,0.000,-0.5182,0.1898,0.8578
6782,12.23,30.31,21.44,-0.415,-0.201,-0.501,-0.5178,0.1895,0.8576
6802,12.24,30.32,21.44,0.000,0.000,-0.264,-0.5184,0.1900,0.8565
6822,12.26,30.32,21.44,0.516,-0.392,0.000,-0.5172,0.1889,0.8568
6842,12.28,30.33,21.43,0.867,0.000,-0.226,-0.5183,0.1860,0.8564
6862,12.30,30.34,21.41,0.974,0.000,-1.256,-0.5211,0.1884,0.8576
6882,12.33,30.37,21.41,0.478,0.280,0.278,-0.5224,0.1928,0.8560
6902,12.34,30.38,21.42,-0.247,0.000,0.515,-0.5212,0.1949,0.8563
6922,12.35,30.39,21.44,-0.583,0.000,0.705,-0.5196,0.1942,0.8579
6942,12.34,30.39,21.44,-0.827,0.000,0.000,-0.5194,0.1928,0.8583
6962,12.33,30.40,21.43,-0.835,-0.201,-0.493,-0.5193,0.1911,0.8585
6982,12.33,30.40,21.42,-0.507,-0.293,-0.447,-0.5195,0.1899,0.8580
7002,12.34,30.40,21.41,0.287,-0.354,-0.233,-0.5178,0.1880,0.8569
7022,12.35,30.41,21.39,0.890,0.000,-1.226,-0.5181,0.1866,0.8551
7042,12.39,30.41,21.38,1.570,0.000,-0.745,-0.5129,0.1887,0.8541
7062,12.43,30.40,21.32,1.738,-0.438,-2.546,-0.5135,0.1899,0.8498
7082,12.44,30.39,21.31,1.249,-0.659,-0.783,-0.5093,0.1816,0.8515
7102,12.45,30.36,21.27,1.745,-0.880,-2.157,-0.5078,0.1802,0.8552
7122,12.47,30.34,21.25,1.516,-0.896,-0.638,-0.5092,0.1844,0.8530
7142,12.48,30.32,21.25,0.600,-1.056,0.000,-0.5099,0.1885,0.8514
7162,12.48,30.31,21.27,0.000,0.000,0.934,-0.5067,0.1880,0.8530
7182,12.46,30.31,21.28,-0.659,0.799,0.469,-0.5043,0.1863,0.8537
7202,12.44,30.32,21.28,-0.659,0.906,0.000,-0.5045,0.1863,0.8555
7222,12.43,30.32,21.28,-0.331,0.822,0.000,-0.5068,0.1859,0.8543
7242,12.43,30.32,21.28,0.000,0.000,0.000,-0.5099,0.1878,0.8558
7262,12.42,30.32,21.28,0.000,0.000,-0.272,-0.5118,0.1880,0.8547
7282,12.43,30.31,21.27,0.463,-0.491,-0.340,-0.5129,0.1871,0.8547
7302,12.45,30.30,21.28,0.974,-0.850,0.347,-0.5135,0.1867,0.8541
7322,12.46,30.30,21.28,0.554,-0.224,0.000,-0.5134,0.1884,0.8553
7342,12.44,30.30,21.28,-0.820,0.234,0.000,-0.5129,0.1895,0.8563
7362,12.42,30.32,21.28,-0.949,0.852,0.000,-0.5125,0.1888,0.8561
7382,12.42,30.34,21.28,-0.255,0.692,0.000,-0.5138,0.1883,0.8565
7402,12.42,30.35,21.28,0.280,0.433,0.000,-0.5154,0.1878,0.8559
7422,12.42,30.35,21.27,0.310,0.000,-0.203,-0.5165,0.1879,0.8568
7442,12.43,30.36,21.27,0.379,0.000,0.000,-0.5160,0.1868,0.8568
7462,12.44,30.36,21.27,0.638,-0.285,0.000,-0.5164,0.1878,0.8574
7482,12.44,30.36,21.27,0.402,-0.476,0.000,-0.5168,0.1883,0.8565
7502,12.45,30.36,21.23,0.341,0.000,-2.119,-0.5180,0.1881,0.8564
7522,12.45,30.36,21.22,-0.262,0.000,-0.356,-0.5122,0.1909,0.8553
7542,12.45,30.36,21.17,1.051,0.219,-2.837,-0.5090,0.1828,0.8549
7562,12.48,30.36,21.11,1.562,-0.522,-2.783,-0.5170,0.1887,0.8538
7582,12.49,30.36,21.10,1.318,-0.560,-0.524,-0.5142,0.1832,0.8499
7602,12.51,30.35,21.08,2.417,-0.277,-0.730,-0.5108,0.1791,0.8564
7622,12.54,30.35,21.08,2.066,0.000,-0.394,-0.5120,0.1822,0.8520
7642,12.56,30.36,21.07,1.562,0.326,-0.508,-0.5133,0.1877,0.8532
7662,12.57,30.38,21.07,0.531,1.097,0.354,-0.5109,0.1887,0.8533
7682,12.56,30.40,21.07,-0.278,1.089,0.000,-0.5112,0.1904,0.8551
7702,12.54,30.42,21.07,-1.011,1.333,0.000,-0.5122,0.1904,0.8556
7722,12.52,30.43,21.08,-0.820,0.608,0.247,-0.5135,0.1899,0.8557
7742,12.51,30.42,21.07,-0.369,-0.247,-0.249,-0.5149,0.1888,0.8553
7762,12.51,30.41,21.07,0.000,-0.774,0.000,-0.5156,0.1881,0.8554
7782,12.51,30.40,21.07,0.333,-0.728,0.000,-0.5158,0.1884,0.8550
7802,12.52,30.39,21.07,0.364,-0.644,0.000,-0.5156,0.1903,0.8554
7822,12.53,30.39,21.07,0.417,0.000,0.000,-0.5148,0.1910,0.8553
7842,12.54,30.40,21.08,0.364,0.425,0.263,-0.5146,0.1915,0.8558
7862,12.54,30.42,21.08,-0.392,0.738,0.000,-0.5152,0.1919,0.8560
7882,12.52,30.43,21.08,-0.881,0.776,0.000,-0.5161,0.1910,0.8562
7902,12.51,30.45,21.08,-0.507,0.371,0.000,-0.5172,0.1898,0.8550
7922,12.51,30.45,21.08,0.000,0.000,0.000,-0.5186,0.1898,0.8555
7942,12.51,30.45,21.08,0.000,-0.567,0.000,-0.5185,0.1898,0.8549
7962,12.51,30.44,21.08,0.272,-0.674,0.000,-0.5179,0.1881,0.8546
7982,12.52,30.44,21.08,0.333,-0.499,0.000,-0.5178,0.1879,0.8544
8002,12.52,30.45,21.08,0.379,0.000,0.000,-0.5176,0.1878,0.8544
8022,12.52,30.46,21.08,0.000,0.425,0.000,-0.5180,0.1899,0.8553
8042,12.51,30.47,21.07,-0.797,0.478,-0.287,-0.5172,0.1909,0.8557
8062,12.49,30.49,21.07,-0.629,0.585,0.000,-0.5173,0.1902,0.8557
8082,12.49,30.50,21.07,0.000,0.356,0.000,-0.5179,0.1891,0.8548
8102,12.49,30.50,21.07,0.000,-0.316,0.000,-0.5189,0.1895,0.8552
8122,12.50,30.50,21.07,0.000,-0.430,-0.264,-0.5218,0.1902,0.8537
8142,12.50,30.51,21.07,0.417,-0.560,0.000,-0.5228,0.1895,0.8544
8162,12.50,30.52,21.08,0.000,0.000,0.759,-0.5204,0.1887,0.8557
8182,12.50,30.52,21.10,-0.720,0.000,0.622,-0.5207,0.1929,0.8547
8202,12.47,30.54,21.12,-1.217,0.593,1.194,-0.5178,0.1904,0.8571
8222,12.47,30.56,21.12,-0.598,1.249,0.000,-0.5185,0.1934,0.8552
8242,12.47,30.58,21.11,-0.614,0.982,-0.287,-0.5183,0.1928,0.8530
8262,12.47,30.60,21.11,0.000,0.349,0.000,-0.5191,0.1896,0.8536
8282,12.47,30.59,21.11,0.333,-0.338,0.000,-0.5179,0.1857,0.8527
8302,12.48,30.58,21.11,0.822,-0.858,-0.333,-0.5179,0.1856,0.8546
8322,12.49,30.57,21.11,0.822,-0.735,0.309,-0.5174,0.1872,0.8540
8342,12.50,30.55,21.11,0.470,-0.796,-0.241,-0.5166,0.1890,0.8552
8362,12.50,30.55,21.11,0.000,0.000,0.000,-0.5157,0.1905,0.8559
8382,12.50,30.55,21.11,-0.491,0.463,0.000,-0.5163,0.1914,0.8559
8402,12.49,30.56,21.11,-0.705,0.738,0.000,-0.5163,0.1914,0.8567
8422,12.48,30.57,21.11,-0.423,0.532,0.000,-0.5172,0.1903,0.8566
8442,12.48,30.57,21.11,0.000,0.000,0.000,-0.5182,0.1897,0.8567
8462,12.49,30.57,21.11,0.440,0.000,0.000,-0.5191,0.1891,0.8555
8482,12.50,30.57,21.11,0.539,-0.560,0.000,-0.5195,0.1891,0.8551
8502,12.51,30.56,21.11,0.402,-0.743,0.000,-0.5189,0.1896,0.8552
8522,12.51,30.56,21.11,0.000,-0.224,0.000,-0.5198,0.1902,0.8561
8542,12.51,30.56,21.11,0.000,0.000,0.000,-0.5198,0.1911,0.8565
8562,12.50,30.57,21.11,-0.415,0.341,0.000,-0.5190,0.1908,0.8559
8582,12.51,30.58,21.12,0.000,0.547,0.354,-0.5184,0.1910,0.8583
8602,12.50,30.58,21.12,-0.301,0.371,0.232,-0.5180,0.1910,0.8570
8622,12.50,30.58,21.12,-0.285,0.000,0.000,-0.5184,0.1902,0.8561
8642,12.50,30.58,21.12,0.226,0.000,0.000,-0.5177,0.1895,0.8554
8662,12.51,30.57,21.12,0.486,-0.621,0.000,-0.5184,0.1897,0.8560
8682,12.51,30.57,21.12,0.000,-0.438,0.000,-0.5191,0.1902,0.8554
8702,12.51,30.57,21.12,-0.301,0.000,0.000,-0.5191,0.1910,0.8546
8722,12.51,30.57,21.12,-0.270,0.000,0.000,-0.5171,0.1906,0.8551
8742,12.51,30.57,21.12,0.000,0.364,0.000,-0.5161,0.1895,0.8551
8762,12.50,30.57,21.06,0.000,0.318,-3.172,-0.5136,0.1864,0.8575
8782,12.59,30.57,20.84,3.318,-0.384,-10.890,-0.5214,0.2023,0.8513
8802,12.71,30.56,20.71,4.593,-0.369,-6.447,-0.5083,0.1991,0.8421
8822,12.89,30.52,20.52,8.875,-1.522,-9.524,-0.5078,0.1937,0.8448
8842,13.11,30.48,20.23,12.173,-2.094,-14.646,-0.5104,0.1887,0.8438
8862,13.40,30.48,19.86,15.531,-1.148,-18.127,-0.5206,0.1916,0.8457
8882,13.71,30.50,19.48,18.677,-0.384,-19.149,-0.5213,0.1844,0.8419
8902,14.06,30.51,19.12,20.860,-0.316,-18.287,-0.5184,0.1869,0.8455
8922,14.47,30.55,18.65,23.989,0.738,-23.111,-0.5242,0.1901,0.8454
8942,14.82,30.53,18.34,23.913,-1.514,-15.661,-0.5072,0.1754,0.8367
8962,15.30,30.56,17.92,28.058,0.000,-21.035,-0.5230,0.1992,0.8365
8982,15.81,30.58,17.35,31.661,0.000,-28.531,-0.5177,0.1894,0.8364
9002,16.41,30.59,16.82,37.127,-1.025,-26.539,-0.5197,0.1923,0.8294
9022,17.09,30.60,16.23,40.852,-1.087,-29.218,-0.5147,0.2013,0.8267
9042,17.78,30.66,15.57,44.463,1.433,-33.340,-0.5258,0.1924,0.8326
9062,18.56,30.75,14.91,49.280,1.791,-32.974,-0.5318,0.2019,0.8271
9082,19.35,30.82,14.33,48.684,2.891,-28.898,-0.5166,0.2191,0.8266
9102,20.06,30.95,13.78,46.043,5.646,-27.585,-0.5226,0.2234,0.8337
9122,20.82,31.09,13.26,48.814,6.364,-25.814,-0.5232,0.2292,0.8218
9142,21.53,31.18,12.92,44.951,3.631,-17.188,-0.5183,0.2485,0.8100
9162,22.25,31.26,12.50,46.012,2.639,-20.638,-0.5265,0.2517,0.8065
9182,22.97,31.32,12.15,46.852,-1.964,-17.745,-0.5593,0.2581,0.7944
9202,23.75,31.23,11.80,51.135,-8.644,-17.615,-0.5509,0.2577,0.8006
9222,24.62,31.00,11.41,54.997,-16.575,-19.554,-0.5527,0.2744,0.7912
9242,25.45,30.66,11.01,56.402,-20.239,-19.951,-0.5361,0.2649,0.8046
9262,26.29,30.39,10.59,57.989,-19.629,-20.653,-0.5455,0.2667,0.7920
9282,27.05,30.09,10.31,54.302,-19.514,-14.325,-0.5334,0.2793,0.7980
9302,27.73,29.90,9.94,47.776,-14.354,-18.203,-0.5400,0.3060,0.7943
9322,28.23,29.67,9.63,37.799,-15.468,-15.447,-0.5293,0.3229,0.7994
9342,28.56,29.42,9.24,27.860,-16.430,-19.905,-0.5298,0.3448,0.8030
9362,28.76,29.11,8.86,19.577,-20.598,-18.760,-0.5385,0.3576,0.7975
9382,28.83,28.60,8.68,13.776,-30.529,-9.165,-0.5218,0.3534,0.7948
9402,28.86,27.86,8.34,11.028,-45.262,-17.081,-0.5491,0.3631,0.8048
9422,28.80,26.78,7.88,7.883,-64.094,-22.791,-0.5428,0.3539,0.8120
9442,28.68,25.37,7.53,6.066,-82.422,-17.524,-0.5378,0.3429,0.8168
9462,28.46,23.68,7.29,1.715,-99.201,-11.852,-0.5318,0.3393,0.8276
9482,28.20,21.81,7.04,-1.262,-113.186,-12.890,-0.5465,0.3484,0.8333
9502,27.74,19.63,7.00,-12.644,-130.079,-1.982,-0.5238,0.3546,0.8464
9522,27.17,17.41,6.81,-20.782,-134.774,-9.226,-0.5082,0.3695,0.8475
9542,26.40,15.12,6.94,-33.682,-140.796,6.293,-0.4848,0.3748,0.8443
9562,25.46,12.86,6.99,-44.262,-140.025,2.828,-0.4564,0.3828,0.8550
9582,24.30,10.54,6.85,-53.804,-141.438,-7.211,-0.3983,0.3626,0.8772
9602,23.17,8.23,6.66,-57.064,-141.369,-9.348,-0.3621,0.3793,0.8804
9622,21.86,6.04,6.33,-64.667,-138.735,-16.837,-0.3461,0.3507,0.8894
9642,20.48,3.98,5.99,-67.698,-132.377,-17.020,-0.3185,0.3287,0.9077
9662,19.23,2.03,5.87,-62.774,-127.445,-5.630,-0.2830,0.3204,0.9151
9682,18.09,0.18,5.64,-59.323,-122.453,-11.867,-0.2532,0.3203,0.9207
9702,17.04,-1.49,5.32,-52.171,-114.125,-15.837,-0.2283,0.2849,0.9375
9722,16.16,-3.03,5.13,-42.469,-103.361,-9.485,-0.1678,0.2584,0.9401
9742,15.35,-4.33,4.76,-35.560,-87.468,-18.440,-0.1113,0.2228,0.9560
9762,14.83,-5.28,4.34,-23.247,-66.629,-20.852,-0.0641,0.2290,0.9507
9782,14.48,-5.93,4.16,-14.514,-45.277,-9.272,-0.0055,0.2154,0.9438
9802,14.21,-6.18,3.98,-8.560,-19.346,-9.073,0.0477,0.2021,0.9526
9822,14.03,-6.03,3.75,-4.957,4.623,-11.226,0.0822,0.2011,0.9501
9842,13.86,-5.56,3.59,-3.919,25.226,-8.096,0.1062,0.1956,0.9479
9862,13.71,-4.81,3.61,-3.545,41.112,0.805,0.1106,0.1980,0.9452
9882,13.53,-3.93,3.65,-4.568,50.120,1.965,0.1168,0.1945,0.9585
9902,13.27,-2.96,3.35,-9.186,55.089,-14.546,0.1115,0.1983,0.9846
9922,12.91,-2.09,2.94,-12.171,50.463,-20.829,0.0910,0.1758,0.9831
9942,12.57,-1.41,2.76,-14.064,39.852,-8.775,0.0754,0.1958,0.9832
9962,12.21,-1.02,2.70,-13.011,24.272,-3.241,0.0584,0.1704,0.9900
9982,11.93,-0.91,2.65,-10.644,7.333,-2.317,0.0332,0.1807,0.9942
10002,11.67,-1.11,2.62,-8.301,-10.453,-1.378,0.0161,0.1636,0.9926
10022,11.43,-1.54,2.67,-5.293,-22.896,2.179,0.0117,0.1438,0.9940
10042,11.24,-2.08,2.70,-2.094,-30.560,1.522,0.0095,0.1371,1.0002
10062,11.09,-2.72,2.62,-0.911,-34.713,-4.027,0.0237,0.1361,1.0026
10082,10.92,-3.35,2.48,-0.514,-34.819,-6.691,0.0314,0.1258,0.9992
10102,10.76,-3.92,2.44,-0.919,-31.812,-2.279,0.0405,0.1319,1.0061
10122,10.61,-4.42,2.31,-1.278,-27.567,-6.317,0.0575,0.1344,1.0059
10142,10.45,-4.76,2.25,-2.614,-18.560,-2.814,0.0688,0.1348,1.0019
10162,10.26,-4.95,2.28,-3.988,-9.934,1.179,0.0853,0.1378,1.0011
10182,10.08,-4.98,2.30,-4.644,0.000,0.919,0.1018,0.1392,1.0010
10202,9.91,-4.88,2.33,-4.285,7.883,1.896,0.1118,0.1386,0.9993
10222,9.75,-4.67,2.44,-3.583,15.020,5.499,0.1176,0.1342,0.9943
10242,9.63,-4.36,2.56,-1.316,20.547,6.018,0.1199,0.1259,0.9930
10262,9.54,-4.01,2.67,0.409,23.371,5.324,0.1187,0.1284,0.9976
10282,9.48,-3.69,2.68,1.722,22.692,0.278,0.1253,0.1277,1.0052
10302,9.47,-3.38,2.65,4.440,21.646,-1.432,0.1106,0.1217,1.0068
10322,9.46,-3.18,2.60,4.692,14.936,-2.356,0.0984,0.1251,1.0055
10342,9.43,-3.09,2.45,4.264,8.448,-7.638,0.0904,0.1194,1.0114
10362,9.41,-3.12,2.32,4.760,1.478,-6.661,0.0785,0.1157,1.0097
10382,9.35,-3.23,2.25,2.417,-4.506,-3.149,0.0672,0.1197,1.0113
10402,9.27,-3.43,2.21,0.448,-9.629,-2.279,0.0644,0.1260,1.0114
10422,9.14,-3.66,2.18,-2.606,-11.361,-1.562,0.0656,0.1317,1.0082
10442,9.00,-3.89,2.16,-4.194,-12.087,-0.722,0.0669,0.1332,1.0124
10462,8.83,-4.10,2.16,-5.461,-10.003,0.000,0.0741,0.1309,1.0088
10482,8.67,-4.24,2.19,-5.407,-6.987,1.538,0.0765,0.1328,1.0094
10502,8.53,-4.33,2.19,-4.415,-3.942,0.000,0.0843,0.1298,1.0092
10522,8.43,-4.36,2.20,-2.163,0.000,0.553,0.0900,0.1247,1.0064
10542,8.37,-4.35,2.20,0.000,2.639,0.000,0.0936,0.1196,1.0075
10562,8.33,-4.30,2.19,1.852,4.356,-0.554,0.0946,0.1176,1.0073
10582,8.32,-4.24,2.21,2.722,5.425,0.751,0.0945,0.1167,1.0065
10602,8.30,-4.19,2.22,3.020,5.089,0.492,0.0943,0.1158,1.0091
10622,8.26,-4.15,2.28,1.745,4.662,3.331,0.0968,0.1124,1.0088
10642,8.21,-4.14,2.33,1.295,3.158,2.293,0.0963,0.1134,1.0162
10662,8.13,-4.15,2.34,-0.629,1.562,0.774,0.0931,0.1157,1.0133
10682,8.03,-4.18,2.34,-1.736,0.257,0.000,0.0894,0.1154,1.0149
10702,7.92,-4.22,2.34,-2.530,-0.766,0.000,0.0870,0.1147,1.0130
10722,7.81,-4.26,2.35,-2.469,-0.964,0.278,0.0857,0.1139,1.0127
10742,7.72,-4.30,2.36,-1.698,-0.827,0.392,0.0867,0.1136,1.0114
10762,7.66,-4.33,2.34,-0.591,0.000,-1.004,0.0875,0.1123,1.0108
10782,7.62,-4.34,2.32,0.478,0.455,-0.951,0.0882,0.1135,1.0107
10802,7.58,-4.31,2.24,0.692,1.822,-4.058,0.0795,0.1121,1.0131
10822,7.55,-4.29,2.16,1.218,1.371,-3.783,0.0797,0.1097,1.0088
10842,7.51,-4.28,2.14,0.951,1.303,-1.127,0.0796,0.1079,1.0097
10862,7.46,-4.27,2.13,0.000,1.570,-0.241,0.0848,0.1113,1.0092
10882,7.40,-4.23,2.12,-0.911,2.723,-0.890,0.0848,0.1169,1.0139
10902,7.34,-4.21,2.09,-1.873,2.402,-1.569,0.0879,0.1191,1.0138
10922,7.27,-4.19,2.06,-2.018,2.448,-1.165,0.0854,0.1153,1.0118
10942,7.20,-4.17,2.05,-1.911,2.326,-0.791,0.0873,0.1132,1.0121
10962,7.13,-4.11,1.99,-1.667,3.822,-2.714,0.0799,0.1115,1.0133
10982,7.07,-4.08,1.92,-1.140,2.929,-3.417,0.0813,0.1106,1.0114
11002,7.02,-4.03,1.81,-0.568,3.104,-5.882,0.0790,0.1083,1.0109
11022,7.00,-3.99,1.76,0.730,2.600,-2.264,0.0748,0.1102,1.0070
11042,7.01,-3.97,1.76,1.035,2.219,-0.249,0.0820,0.1193,1.0056
11062,7.02,-3.95,1.70,0.654,1.891,-2.546,0.0778,0.1198,1.0096
11082,7.02,-3.96,1.69,1.089,0.509,-0.760,0.0795,0.1165,1.0078
11102,7.02,-3.98,1.67,1.051,0.219,-1.142,0.0794,0.1154,1.0093
11122,7.01,-4.00,1.67,0.218,-0.468,0.000,0.0779,0.1161,1.0080
11142,6.98,-4.01,1.63,-0.537,0.000,-1.707,0.0731,0.1175,1.0103
11162,6.95,-4.01,1.59,-0.522,-0.277,-2.066,0.0678,0.1153,1.0126
11182,6.92,-4.00,1.56,-0.636,-0.270,-1.508,0.0647,0.1139,1.0112
11202,6.90,-3.99,1.56,0.000,0.000,0.000,0.0663,0.1130,1.0128
11222,6.88,-3.98,1.55,0.000,0.000,-0.317,0.0706,0.1133,1.0116
11242,6.85,-3.97,1.51,-0.232,0.852,-2.424,0.0705,0.1114,1.0129
11262,6.83,-3.95,1.44,0.000,1.364,-3.226,0.0746,0.1125,1.0125
11282,6.81,-3.93,1.35,-0.339,1.593,-4.684,0.0743,0.1154,1.0141
11302,6.78,-3.90,1.23,-0.621,1.265,-5.936,0.0692,0.1131,1.0116
11322,6.76,-3.89,1.24,-0.530,0.768,0.301,0.0719,0.1175,1.0082
11342,6.75,-3.90,1.24,-0.988,0.791,0.370,0.0780,0.1214,1.0133
11362,6.73,-3.92,1.21,-0.789,0.000,-1.653,0.0777,0.1197,1.0146
11382,6.71,-3.92,1.17,-0.659,0.000,-2.149,0.0726,0.1157,1.0115
11402,6.69,-3.93,1.11,-0.461,-0.323,-3.073,0.0693,0.1119,1.0098
11422,6.68,-3.93,1.09,0.203,0.000,-0.638,0.0694,0.1124,1.0092
11442,6.66,-3.92,1.05,0.000,0.410,-2.020,0.0692,0.1119,1.0107
11462,6.66,-3.91,1.06,0.257,0.570,0.446,0.0699,0.1155,1.0110
11482,6.66,-3.90,1.07,0.000,0.433,0.377,0.0697,0.1181,1.0124
11502,6.66,-3.89,1.06,-0.247,0.402,-0.256,0.0692,0.1178,1.0131
11522,6.64,-3.87,1.05,-0.782,0.952,-0.882,0.0679,0.1173,1.0131
11542,6.62,-3.86,1.05,-0.430,0.448,0.000,0.0682,0.1152,1.0122
11562,6.61,-3.85,1.05,-0.331,0.387,0.000,0.0688,0.1135,1.0116
11582,6.59,-3.85,1.05,-0.301,0.280,0.286,0.0690,0.1128,1.0111
11602,6.58,-3.84,1.06,0.000,0.371,0.400,0.0692,0.1125,1.0121
11622,6.58,-3.84,1.06,0.000,0.000,0.000,0.0693,0.1131,1.0128
11642,6.57,-3.85,1.06,0.000,0.000,0.000,0.0694,0.1134,1.0126
11662,6.57,-3.85,1.06,0.287,0.000,0.000,0.0690,0.1137,1.0126
11682,6.56,-3.85,1.06,0.000,0.000,0.000,0.0695,0.1133,1.0140
11702,6.55,-3.85,1.06,0.000,0.000,0.000,0.0698,0.1133,1.0140
11722,6.54,-3.85,1.06,-0.339,0.000,0.000,0.0697,0.1128,1.0139
11742,6.53,-3.86,1.06,0.000,0.000,0.000,0.0697,0.1120,1.0139
11762,6.52,-3.86,1.06,0.241,0.000,0.000,0.0698,0.1121,1.0139
11782,6.52,-3.86,1.06,0.000,-0.270,0.000,0.0692,0.1124,1.0134
11802,6.51,-3.87,1.07,0.000,-0.232,0.362,0.0694,0.1123,1.0140
11822,6.49,-3.87,1.07,-0.278,0.000,0.232,0.0706,0.1104,1.0146
11842,6.48,-3.88,1.06,0.000,0.000,-0.546,0.0716,0.1102,1.0134
11862,6.47,-3.89,1.06,0.000,-0.323,0.000,0.0727,0.1099,1.0117
11882,6.46,-3.90,1.07,0.000,0.000,0.217,0.0735,0.1094,1.0128
11902,6.45,-3.91,1.07,0.000,0.000,0.476,0.0732,0.1095,1.0126
11922,6.43,-3.92,1.08,-0.240,0.000,0.339,0.0720,0.1110,1.0134
11942,6.43,-3.92,1.10,0.000,0.000,1.011,0.0712,0.1115,1.0142
11962,6.42,-3.91,1.15,0.000,0.639,2.347,0.0693,0.1117,1.0126
11982,6.42,-3.90,1.19,0.295,0.562,1.912,0.0704,0.1119,1.0137
12002,6.41,-3.88,1.22,-0.224,0.784,1.499,0.0697,0.1090,1.0135
12022,6.39,-3.87,1.18,-0.850,2.318,-1.661,0.0813,0.1130,1.0119
12042,6.35,-3.84,1.26,-1.568,3.142,3.881,0.0825,0.1102,1.0091
12062,6.30,-3.79,1.34,-1.598,4.020,4.041,0.0839,0.1055,1.0143
12082,6.25,-3.75,1.35,-2.362,4.463,0.568,0.0877,0.1067,1.0177
12102,6.16,-3.71,1.36,-4.354,4.303,0.507,0.0857,0.1095,1.0183
12122,6.06,-3.67,1.28,-4.606,3.776,-3.966,0.0788,0.1074,1.0213
12142,5.96,-3.63,1.13,-5.232,2.784,-7.699,0.0740,0.1072,1.0206
12162,5.85,-3.60,1.04,-5.720,1.921,-4.447,0.0687,0.1058,1.0160
12182,5.73,-3.59,0.92,-6.171,0.990,-5.928,0.0674,0.1053,1.0212
12202,5.59,-3.57,0.77,-7.530,1.333,-7.768,0.0680,0.1040,1.0215
12222,5.47,-3.56,0.67,-6.980,1.623,-4.630,0.0704,0.1038,1.0166
12242,5.35,-3.53,0.62,-6.865,2.005,-2.943,0.0696,0.1021,1.0181
12262,5.23,-3.49,0.62,-6.698,2.692,0.000,0.0672,0.1017,1.0147
12282,5.13,-3.41,0.66,-6.400,3.753,2.331,0.0606,0.1024,1.0099
12302,5.06,-3.32,0.69,-5.110,4.417,1.392,0.0561,0.1029,1.0095
12322,5.01,-3.21,0.71,-4.316,4.753,1.225,0.0531,0.1028,1.0061
12342,4.98,-3.12,0.74,-3.240,4.455,1.270,0.0505,0.1008,1.0065
12362,4.97,-3.02,0.71,-1.850,3.791,-1.348,0.0437,0.1020,1.0065
12382,4.98,-2.94,0.71,-1.011,2.402,-0.302,0.0399,0.0985,1.0049
12402,5.00,-2.90,0.71,0.000,0.356,0.000,0.0383,0.0952,1.0067
12422,5.02,-2.89,0.71,0.951,-1.025,0.000,0.0389,0.0927,1.0081
12442,5.07,-2.90,0.70,1.997,-1.896,-0.394,0.0396,0.0919,1.0095
12462,5.10,-2.91,0.69,1.386,-1.651,-0.699,0.0413,0.0920,1.0105
12482,5.11,-2.92,0.67,0.264,-1.453,-0.661,0.0438,0.0929,1.0113
12502,5.11,-2.91,0.64,-0.430,0.000,-1.493,0.0465,0.0918,1.0128
12522,5.08,-2.89,0.69,-0.751,0.662,2.400,0.0475,0.0864,1.0125
12542,5.06,-2.86,0.72,-0.537,1.287,1.331,0.0506,0.0856,1.0151
12562,5.03,-2.83,0.76,-1.240,1.356,2.041,0.0495,0.0876,1.0130
12582,4.99,-2.80,0.77,-1.644,1.600,0.599,0.0502,0.0848,1.0146
12602,4.97,-2.78,0.78,-0.995,1.295,0.476,0.0524,0.0885,1.0142
